index;lat;lang;ortname;locationradius;text;texteng;longtext;longtexteng;zeit;gtater;dtater;alttater;gopfer;dopfer;altopfer;altdiff;link;imglink
11;53,077335;8,808843;NFF Club;25;"An Halloween im NFF: ""Ich mag dein Kostüm."" Er kniff mir in den Arsch.";"On Halloween at the NFF: ""I like your costume."" He pinched my ass.";Ich war an Halloween im NFF Club und wurde den ganzen Abend sowohl verbal, als auch körperlich belästigt. Am schlimmsten war, dass ein Typ sich neben mich gestellt hat und mir ins Ohr geflüstert hat, er möge mein Kostüm und mir dann im Weggehen in den Arsch gekniffen hat. Das ist nicht das erste mal, dass ich in dem Club belästigt werde und ich finde, dass sich dort einiges ändern muss!!;When I was at the NFF club on Halloween, I was verbally and physically harassed the whole night. Worst of all, a guy stood next to me and whispered in my ear that he liked my costume and then he pinched my ass when I walked away. This was not the first time I've been harassed in this club and I think things need to change there!!;a, n;m;e;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CwGDBLDLB6n/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/368742255_284458457560195_7621117905046732547_n.jpg?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=6QGTGlQ6u20AX_vtnBJ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBUT7gPpzkjFpv8qrj0iZ_hxlolayzrGKHWXLc5hrMaPg&oe=65C35429&_nc_sid=10d13b
12;53,078680;8,826269;Dobbenweg;50;"Ich (M 22) küsste im Bus meinen Freund. Eine Jungsgruppe neben uns unterhielt sich, oft fiel das Wort ""gay"". Etwas später trat einer der Jungs meinen Freund in den Rücken.";"I (M 22) kissed my boyfriend on the bus. A group of boys next to us were talking and the word ""gay"" was often used. A little later, one of the boys kicked my boyfriend in the back.";"Ich M22 habe meinen Freund im Bus geküsst. Neben uns stand eine Gruppe aus drei Jungs (definitiv U18), die sich daraufhin auf irgendeiner anderen Sprache unterhalten haben und das Wort ""Gay"" viel mittendrin. Ein paar Sekunden später hat einer der Jungs meinen Freund der mit dem Rücken zu ihnen stand getreten. In der 25 Richtung Osterholz gegen 19:55 auf höhere Am Dobben. Ein Shoutout an die junge Frau neben uns, die ihn direkt gefragt hat was das soll.";"I M22 kissed my boyfriend on the bus. Next to us was a group of three guys (definitely U18), who were speaking another language and then used the word ""gay"" a lot in the middle. A few seconds later one of the guys kicked my friend, who was standing with his back to them. On the 25 [bus] direction Osterholz [district in Bremen| about 7:55 pm hight Am Dobben [bus stop] A shoutout to the young woman next to us, who asked him directly what that's about .";a;m;g;17;m;q;22;-5;https://www.instagram.com/p/CuHtz_Itxpx/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/357306353_2002768420082639_2471755714667477903_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=VpH4qnJSvOsAX8mfkKT&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDWyFMbea4DSIiLYXxTozNOZ7FQ2Kmg5QVKeLoCZTVLLA&oe=65C314A8&_nc_sid=10d13b
13;53,078696;8,867197;Gartenstadt Vahr;150;Meine Freundin und ich wurden transfeindlich beleidigt, es kam zu Morddrohungen.;My girlfriend and I got transphobic insults and there were death threats.;Meine Freundin und ich wurden in der Gartenstadt Vahr transfeindlich beleidigt und es kam zu Morddrohungen.;My girlfriend and I got transphobic insults and death threats in Gartenstadt Vahr [district in Bremen].;NAN;NAN;NAN;NAN;NAN;q;NAN;NAN;https://www.instagram.com/p/CuCyjUJLhEv/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/356268976_6313826565332979_3615030035820866536_n.heic?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45NDl4OTQ5LnNkciJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=_W4yFwSkOx4AX9TO_ub&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBij7LN_gi83DFgwHTyihhZCVQpRa7YdryK7oP-en3_YQ&oe=65C323A8&_nc_sid=10d13b
14;53,078655;8,877569;Vahr;200;Ich (Femboy) wurde von einem Fahrradfahrer als Schwuchtel betitelt.;I (femboy) was called a faggot by a cyclist.;"Ich bin Femboy und wurde in Frauenkleidung als ""Schwuchtel"" von einem Fahrrad Fahrer in der Vahr betitelt.";"I'm a femboy and was called a ""faggot"" while wearing women's clothing by a cyclist in the Vahr [district of Bremen].";NAN;m;e;NAN;m;q;NAN;NAN;https://www.instagram.com/p/Ct9XoHstq_P/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/356265985_162881910015115_2269114517775388305_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=qhcOfkIUGPsAX-QtZYK&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD8J84D_SyHCz5T960bWSmekf9jZkLAHyFVszKi9lNQpw&oe=65C31A9F&_nc_sid=10d13b
15;53,084913;8,824668;Bürgerpark / Am Stern;25;"Er rief von der Parkbank: ""Hey Süße, Bock zu ficken?""";"He called out from the park bench: ""Hey sweetie, wanna fuck?""";"Habe Catcalling selbst viel zu oft erlebt, aber ein Vorfall aus dem letzten Sommer ist mir besonders im Gedächtnis geblieben. Ich war im Bürgerpark (Nähe Am Stern) unterwegs und ein Typ Anfang 20 auf einer Parkbank ruft ""Hey, Süße! Bock zu ficken?""";"I experienced Catcalling way too often but one incidence from last summer especially lingers in my memory. I was at the Bürgerpark, near Am Stern [location] and a guy in his early twenties shouted from a park bench: ""Hey sweetie. Do you want to fuck?""";NAN;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CsF75IGqCZX/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/345886342_166118613080335_8026296576440370075_n.heic?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=ZTOWgzni3HUAX-hv8xL&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCRGeudZ1p5EqkwTq7EOfRL7ihrmAm5eePQb71-HvE1nw&oe=65C32A9B&_nc_sid=10d13b
16;53,069154;8,902146;Merzedes Benz Werk;50;Am Band bei Mercedes, ich BIPOC: Er erzählte mir, wie exotisch Schwarze Frauen doch seien und wie toll er es fände schwarze und weiße Haut aufeinander zu sehen.;On the conveyor belt at Mercedes, I BIPOC: He told me how exotic black women were and how great he thought it was to see black and white skin on top of each other.;"Vor ungefähr zwei Jahren habe ich bei Mercedes gearbeitet. Dort hatte ich mehrere unangenehme Erfahrungen gemacht, aber eine ist bei mir noch besonders prominent, weil sie mehrere Ebenen berührt. Mein Arbeitskollege, ein weißer mitte 30 Jähriger cis-dude, hat mich mal gefragt ob ich einen Freund hätte, woraufhin ich verneinte und bekannt gab, dass ich eine Freundin hätte. Er sah es als einen vermeintlich geteilten Raum, da er ebenfalls auf Frauen steht und nahm es als Anlass mich über Monate hinweg sehr private Dinge zu fragen, die allesamt unter die Gürtellinie gingen. In einer unserer Schichten erzählte er mir wie erotisch und ""exotisch"" er Schwarze Frauen findet. Ich bin eine Schwarze Person, die in einer Beziehung mit einer weißen Person ist. Er führte es weiter aus, während wir an Autos arbeiteten. Er beschrieb wie toll er es findet, seine und ihre Hautfarbe aufeinander zu sehen, wenn sie penetrativen Sex haben (er hat's anders formuliert). Wie hart es ihn macht, wenn er es sieht. Sein Fetisch ging/geht über Schwarze Frauen hinaus, was er auch beschrieb. Es war für ihn wohl logisch, mich zu fragen, ob ich es denn nicht auch anziehend finden würde. Wie ich mich dabei fühle, ob ich solche Erfahrungen schon gemacht habe und wie hot er es einfach findet. Er war dabei so explizit, dass sich mir der Magen umdreht. Tagtäglich hat er mir solche ekelhaften Sachen erzählt, mich ausgefragt, rassistische Kommentare gedroppt und dabei gedacht, wir wären friends.";"About two years ago I worked at Mercedes. I had several unpleasant experiences there, but one is still particularly prominent with me because it was part of different discriminations. My co-worker, a white mid-30s cis-dude, once asked me if I had a boyfriend, which I denied and announced that I had a girlfriend. He saw it as a supposed shared space, since he is also into women, and took it as an opportunity to ask me very private and inappropriate things over a period of months. In one of our shifts he told me how 'exotic"" he finds Black women. I am a Black person who is in a relationship with a white person. He elaborated as we worked on cars. He described how great he thinks it is to see his skin color and hers on top of each other when they have penetrative sex (he phrased it differently). How hard it makes him when he sees it. His fetish went/goes beyond Black women, which he also described. I guess it was logical for him to ask me if I would be attracted to it. How I feel about it, if I have already had such experiences and how hot he just finds it. He was so explicit about it that it made my stomach turn. Day in and day out he told me such disgusting things, quizzed me, dropped racist comments, thinking we were friends.";NAN;m;e;35;w;q;NAN;NAN;https://www.instagram.com/p/CrwFq9tr5H-/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/344543642_1310508159887645_110575087388736789_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=W7Q1DfoxDvAAX_iMjRk&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAiEi06C2SlvoO12YJwqOcDi5dxaO2eXovqFbfCH4shMA&oe=65C31B8C&_nc_sid=10d13b
17;53,082329;8,837311;St. Joseph Stift;25;Er fasste mir an den Hintern. Seine Freunde klatschten, lachten und filmten. Sie folgten mir bis zur Bahn.;He grabbed my butt. His friends clapped, laughed and filmed. They followed me to the train.;Ich wollte von etwas erzählen was so ein paar Monate her ist und genau bei der Bushaltestelle beim st. Joseph Stift war bei dem Blumenladen. Ich hab mit ein paar Freunden etwas getrunken und die haben dann Bekannte angerufen welche dann auch gekommen sind. Das waren 4 jungs im Alter zwischen 17-24 Jahren, sie waren die ganze Zeit schon sehr nah an mir dran und irgendwann fasste mich der eine auch an Hintern und seine Freunde klatschten und lachten und filmten die ganze Sache und danach haben sie sich aufgedrängt und wollten mit mir nachhause und sind mir sogar bis zur Bahn gefolgt.;I wanted to tell about something which happened a few months ago right at the bus stop at the St. Joseph Stift [location: hospital| at the florist's. I was out drinking with a couple of friends, they called acquaintances that came by. They were four boys between the age 17-24, they stood very close to me the whole time, sometime one of them grabbed my butt, his friends were applauding, laughing and filming the whole situation, then they imposed themselves on me, wanted to go to my place and they even followed me to the tram.;NAN;m;g;17-24;w;NAN;NAN;NAN;https://www.instagram.com/p/CrRYcGsLqyu/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/342554368_442306481445799_8211200651106995004_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=K0D1Q73AuJwAX8xBAPY&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAkHTIJVac1uO9-XNy2t0GAQunO1_pPd2OeJbyrBxQqfQ&oe=65C2F0E5&_nc_sid=10d13b
18;53,078449;8,910648;Kurt-Huber-Straße;25;Er checkte uns ab, beim Aufstehen sah man seinen Ständer.;He checked us out and you could see his hard-on when he stood up.;Heute saß ich mit meiner besten Freundin in der 1 Richtung Mahndorf. Uns schräg gegenüber saß ein Typ welcher uns die ganze Zeit über sehr auffällig abgecheckt hatte.  Das war mir schon sehr unangenehm. Als dann Höhe der Haltestelle Kurt-Hubert-Str. Kontrolleure zugestiegen sind und er aufstehen musste, da er schwarzgefahren ist, konnte man sehen, dass er einen voll ausgewachsen Ständer hatte.. einfach abartig.;Today my best friend and I were sitting in the tram 1 going to Mahndorf [location]. Across from us sitting, there was a guy very obviously checking us out the whole time. That already felt uncomfortable. When he had to get up because ticket inspectors were entering at the stop Kurt-Hubert-Str. location] and he didn't have a valid ticket,  you could see his fully fledged boner. Just disgusting.;NAN;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/Cp5sW7ALPrT/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/336169537_1560107004496899_8253389017050110969_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=xY2f30OaE8cAX-S7k5w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD51qg2bv-WL9o_G4UNaPRoE5rcsOsbww7UXf6qPjHUwA&oe=65C32C41&_nc_sid=10d13b
19;53,071023;8,832452;Paradiso Weinbar;25;"Eine Gruppe betrunkener Männer. Einer rief: ""Boah, ist die geil!""";"A group of drunk men. One shouted: ""Wow, she's hot!""";"Vor ein paar Wochen wollte ich mit einer Freundin in die Paradiso Weinbar. Davor stand eine Gruppe betrunkener Männer. Um nicht an ihnen direkt vorbei gehen zu müssen, sind wir auf die Straßen ausgewichen. Ich hatte das Gefühl, wenn wir nicht ausgewichen wären, hätten die uns nicht durchgelassen oder auch angegrabscht. Davor hatte ich echt Angst. Die haben uns dann angeglotzt und einer hat ""Boah, ist die geil!"" gerufen. Deswegen sind wir schnell weiter und erst mal eine Runde um den Block gegangen und dann erst zum Paradiso. Zu dem Zeitpunkt war die Gruppe zum Glück weg.";"A few weeks ago I wanted to go with a friend to the Paradiso Weinbar [bar]. In front of it, there was a group of drunk men. In order to not walk right past them, we  dodged into the streets. I had the feeling that if we hadn't dadged, they wouldn't have let us trough or would have grabbed us. I was really afraid of that. They stared at us and one of them shouted: ""Wow, she's hot!"" That's why we quickly moved on and went around the block and then to the Paradiso. Luckily the group was gone by then.";a, n;m;g;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CpnWPkdtZk9/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/332963011_621507909769228_5929124251415009775_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=SVdsJyqj6U0AX82FirJ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDuxoDm1pW_zhqRpmCqzPOoRPvAsm8uyzxHsMjUyBjd4Q&oe=65C24CF1&_nc_sid=10d13b
20;53,080022;8,851783;An der Gete;50;"Er lehnte sich nackt aus der Balkontür und fragte: ""Hey Kleine, du siehst gut aus, hast du Lust mit mir zu duschen?""";"He leaned out of the balcony door naked and asked, ""Hey little one, you look good, do you want to take a shower with me?""";"Ich war heute ganz normal gegen 17 Uhr, wo noch relativ viele Menschen unterwegs waren, mit dem Hund draußen. An der Gete nahe des Kleingartengebiets musste ich dann kurz stehenbleiben, weil der Hund schnüffeln wollte. Genau zu dem Zeitpunkt hat mich dann ein Mann, ca um die 30 von seinem Balkon angesprochen. Zuerst hab ich gar nicht gemerkt, dass er mich meinte, weil ich Musik gehört hab, aber dann hab ich mich doch umgedreht und hab geguckt wer mich da angesprochen hat. Ich hab dann halt diesen Mann gesehen, der stand halt so halb hinter seiner Balkontür und hat sich nach draußen gelehnt. Er war nackt! Also zumindest soweit ich das sehen  konnte. Er hat mich dann so angeschaut und gesagt: ""Hey Kleine, du siehst gut aus. Hast du Lust mit mir zu duschen?"" Ich war total perplex und hab mich einfach  umgedreht und bin weitergegangen, aber ich hab mich im Nachhinein echt übel gefühlt und hab auch aufm Rückweg extra einen Umweg gemacht, weil ich nicht wieder dort vorbeilaufen wollte. Wie widerlich kann man eigentlich sein???";I was out with the dog today quite normally around 5pm, when there were still relatively many people out and about. At the Gete near the allotment area location I had to stop briefly because the dog wanted to sniff something. Exactly at that time a man, approx. 30 adressed me from his balcony. At first I did not notice that he meant me, because I was listening to music, but then I turned around and looked who was addressing me. Then I saw this man, who was standing halfway behind his balcony door and was leaning to the outside. He was naked! At least as far as I could see. He looked at me and said: 'Hey little one, you look good. Do you want to take a shower with me?' I was totally perplexed and just turned around and went on, but I felt really bad afterwards and also made a detour on the way back because I didn't want to walk past there again. How disgusting can you actually be???;nm;m;e;30;w;NAN;NAN;NAN;https://www.instagram.com/p/CpgISvYrnUw/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/331549673_782289456133375_8471250255289037418_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=eapY6ISOymkAX90v8yZ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCiWN-VUiBOVLq_GvYZXYA5Sr5UK3b19EXZqbSHrzHEQw&oe=65C41010&_nc_sid=10d13b
21;53,079802;8,847696;Gete;150;"Im eigenen Garten – Ein älterer Herr sprach mich über die Hecke an, nannte mich ""Schatzi"" & dass ich die jungen Männer verrückt machen würde.";"In my own garden - An older gentleman approached me over the hedge, called me ""Schatzi"" [sweetie] & that I was driving the young men crazy.";Es war Sommer, mir war warm und deshalb hatte ich einen Rock und ein Oberteil ohne einen BH drunter an. Als ich in Gete im Garten Holz gesägt habe, hat mich ein älterer Mann über die Hecke angesprochen und wollte wissen, ob ich Hilfe bräuchte. Als ich dies verneinte, fing er an persönliche Fragen zu stellen und Kommentare zu mir zu machen. Ich ignorierte ihn erst und sägte weiter. Er sprach immer dann, wenn ich die Säge neu ansetzen musste. Unter anderem hat er mich gefragt, ob ich hier wohnen würde, ob ich dafür bezahlt werden würde und ob ich das beruflich machen würde. Ich musste ihn mehrmals dazu auffordern mich in Ruhe zu lassen. Dann hat er mich auch noch Schatzi genannt und gemeint, dass ich ja die jungen Männer verrückt machen würde. Nich mal in seinem eigenen Garten hat man seine Ruhe! Zu dem Zeitpunkt war ich 21.;"I was warm and therefore I wore a skirt and a top without a bra underneath. When I was sawing wood in the garden in Gete location], an older man approached me over the hedge and wanted to know if I needed help. When I denied that, he started asking personal questions and making comments. I ignored him at first and continued sawing. He spoke up whenever I needed to adjust the saw. Among other things, he asked me if I lived here, if I got paid for it, and if I did it for a living. I had to ask him several times to leave me alone. Then he also called me ""Schatzi' [sweetie] and said that I would drive the young men crazy. You can't even be at peace in your own  arden! At that time I was 21.";NAN;m;e;NAN;w;NAN;21;+;https://www.instagram.com/p/CpdF8s2r7fO/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/333603377_1017808892513546_1300441116339503726_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=zLsMFBkO9JMAX-tMYvy&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBl8GIJII6wGY1QAS7K2V3n2PYP6uDAqvBPCckhmrCvmg&oe=65C2473D&_nc_sid=10d13b
22;53,067631;8,862552;Ludwig-Quidde-Straße;25;"""Sie sind aber eine hübsche junge Frau."" Er kam mir sehr sehr nah, stöhnte & fragte, ob er mich anfassen dürfte.";"""You're a beautiful young woman."" He came very, very close to me, moaned & asked if he could touch me.";"Haltestelle Ludwig-Quidde-Straße, Richtung Stadtzentrum. Ein älterer Herr wartete dort wie ich auf die Bahn und schaute zuerst immer wieder zu mir rüber. Irgendwann kam er zu mir und sagte: ""Die Bahn kommt ja sicher gleich. Sie sind aber eine hübsche junge Frau."" Dachte mir erst nichts. Habe mich schon häufiger mit älteren Mitmenschen unterhalten während man auf die Bahn o.ä. wartet. Doch dann kam er mir sehr sehr nah, stöhnte und fragte, ob mich anfassen dürfe. Ich schreckte sofort zurück und verneinte. Dann kam Glück die Bahn, er lief ans andere Ende und stieg dort ein.";"Station Ludwig-Quidde-Straße heading towards the city. An older man is waiting for the train just like me. He starts looking at me again and again. At one point he comes over and says: 'The train is probably going to arrive soon. You really are a pretty young woman."" Didn't think much of it. This was not the first time I talked to older people while waiting for the train. But then he comes way too close, moaning. He asks if he can touch me. I am in shock and quickly say no. Luckily the train comes and he walks to the back of the train to enter. ";NAN;m;e;NAN;w;NAN;NAN;+;https://www.instagram.com/p/Cpa3uetLELP/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/329815464_495529572598588_6192091170656834873_n.jpg?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=mTLmzCCJ4oAAX8-Gda1&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDFG1TMhKZCR3yDJrBDR7zAkcw8P17lhP2_jPYrm7pinQ&oe=65C2E10C&_nc_sid=10d13b
23;53,073020;8,825705;Viertel;150;Er sagte zu seinem Kumpel, ich sei süß, dann folgten sie mir.;He told his friend I was cute, then they followed me.;"Als ich im Viertel unterwegs war, lief ich an zwei Männern vorbei. Der eine musterte mich und sagte darauf hin zu seinem Kumpel das ich ""süß"" sei... Ich ignorierte dies und ging weiter. Die Typen folgten mir jedoch, auch als ich die Straßen Seite wechselte. Irgendwann konnte ich sie zum Glück abhängen.";"When I was walking trough the Viertel (district of Bremen], two men were passing by me. One of them looked at me und said to his friend I would be ""cute"". Those guys  kept following me even after I switched the side of the street. Luckily I could get rid of them after a while.";NAN;m;g;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CpCv7JPr93J/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/332330381_1326947244539074_3860995034494814166_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDc5eDEwNzkuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=2rwFEbgAkgMAX_8ZOkr&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAj0Z_Auv-i2Gft6_FvabiXu0rdMMBDPk8rfqzDu45-og&oe=65C265E8&_nc_sid=10d13b
24;53,074726;8,826765;Bermuda Bar;25;Er beleidigte mich als Schlampe nachdem ich seine Einladung auf ein Essen verneinte.;He insulted me as a slut after I declined his invitation to dinner.;Ich war gestern Abend nach Ewigkeiten mit einer Freundin mal wieder im Viertel unterwegs. Wir wurden nicht nur häufig an der Sielwallkreuzung nervig angesprochen,  sondern auch im Bermuda. Ein Typ hat mich als Schlampe bezeichnet, nachdem ich seine Einladung zu einem Essen verneint habe und ihm mitgeteilt habe, dass ich einen Freund habe. Nach seiner Beleidigung wollen meine Freundin und ich aus der Kneipe rausgehen, dabei hat mir ein Mann sehr doll an den Po und an meine Hüfte gefasst, weil er ungefragt mit mir tanzen wollte. Ich bin wirklich sehr enttäuscht, wie dieser Abend abgelaufen ist und wie die Stimmung im Viertel geworden ist.;Yesterday evening, I went to the Viertel [location] with a friend after it has been ages. We were not only frequently annoyingly addressed at the Sielwallkreuzung [location), but also in the Bermuda [bar]. A guy called me a bitch after I denied his invitation to a meal and told him that I had a boyfriend. After his insult, my friend and I wanted to go out of the bar, when a man grabbed my butt and my hip very hard, because he wanted to dance with me without asking. l am really very disappointed how this evening went and how the mood in Viertel has changed. ;a, n;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/Co7ymM-Lt8Y/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/332376528_676390017572254_8528778822561080897_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=nW9NUxuFvDgAX_Z6TI8&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCytfMai3C1giOTxL5rBNguthFQT_dLMDHY2hZZZOFtMg&oe=65C2CB33&_nc_sid=10d13b
25;53,064202;8,950247;Rewe, Sankt-Gotthard-Straße;25;"""Wow, ich würde so versaute Dinge mit dir tun!""";"""Wow, I would do such dirty things with you!""";"Ich bin zum Rewe in der Sankt-Gotthard-Straße gelaufen. Ich kam an einer Gruppe von drei Männern vorbei, die bei dem Kebap-Laden gegenüber saßen. Alle haben mich angestarrt und einer rief laut ""Wow! Ich schwöre ich würde so versaute Dinge mit dir tun"" Das ist einfach nur widerlich und triggert mich leider auch. Ich habe normalerweise schon immer Kopfhörer im Ohr, damit ich solche Sprüche nicht mitbekomme. Als mir das zugerufen wurde, war ich 20. Ich weiß das noch so genau, weil ich das damals in meine Instagram-Story geschrieben habe.";"I walked to the Rewe [supermarket] in the Sankt-Gotthard-Straße [location]. I passed a group of three men sitting by the kebap store across the street. They all stared at me and one shouted loudly ""Wow! I swear I would do such dirty things with you' This is just disgusting and unfortunately triggers me, too. I usually already have headphones in, so I don't hear such remarks. When that was shouted at me, I was 20. I remember it so well because I wrote it on my Instagram story at the time.";NAN;m;g;NAN;NAN;NAN;20;NAN;https://www.instagram.com/p/Co0LnIUL-fZ/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/331300513_618785366748043_6747069214405448293_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=CQ1PBW0w7WYAX8ZrGW3&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD3ent_w9T7LHrX5mCONMfedvpeFoqSlJzxwqQMNhoODQ&oe=65C2F856&_nc_sid=10d13b
26;53,078256;8,823964;Am Dobben;25;"Er kam viel zu nah und fragte: ""Hey Geile! Darf ich dich lecken?""";"He came much too close and asked: ""Hey hottie! Can I lick you?""";"Ich stand gestern gegen 01:00 Uhr an der Kreuzung am Dobben, als ein Mann zu mir kam und sagte: ""Hey, du geile, darf ich dich lecken?"" Dabei ist er mir extrem nah gekommen.";"Yesterday at around 1 am, I was standing at the intersection Am Dobben [location], then a man came towards me and said: ""Hey, hottie, can I lick you?"" While saying that, he came extremely close to me.";n;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CoaSr66rgKg/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/329890459_891659721890186_7355192036049487728_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=lJElQxWA2YsAX80ysru&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB68BxjRw1f_GTJ_jGbMqqAn8oqA9LtRnz0RV6DiErLwQ&oe=65C339D2&_nc_sid=10d13b
